submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
3387049,0.1888,0.5610,0.1888
3388841,0.1069,1.0000,0.1069
3389833,0.4008,1.0000,0.4008
3402711,0.1050,0.5138,0.2520
3407168,0.3485,1.0000,0.3485
3407167,0.3721,1.0000,0.3721
3403055,0.2329,1.0000,0.2329
3408521,0.4869,1.0000,0.4869
3393144,0.2396,0.3322,0.3339
3410961,0.1520,0.5790,0.1692
3418622,0.1873,1.0000,0.1873
3417783,0.2310,1.0000,0.2310
3418291,0.2144,1.0000,0.2144
3410996,0.3073,0.2996,0.4800
3409566,0.2030,0.8536,0.2413
3419219,0.1155,0.2093,0.1741
13664,0.2876,0.5873,0.3123
294959,0.1909,1.0000,0.1909
184937,0.4810,1.0000,0.4810
148905,0.2829,1.0000,0.2829
308695,0.3093,1.0000,0.3093
396610,0.3282,1.0000,0.3282
512226,0.2867,1.0000,0.2867
434619,0.2365,1.0000,0.2365
519013,0.0461,0.1856,0.0616
550892,0.2455,1.0000,0.2455
646826,0.4086,1.0000,0.4086
625347,0.2680,1.0000,0.2680
900847,0.2891,1.0000,0.2891
739534,0.1499,0.1425,0.6350
925723,0.3716,1.0000,0.3716
938473,0.1370,0.4453,0.2397
1384905,0.4598,1.0000,0.4598
1148425,0.2325,0.9409,0.2594
1106738,0.3498,1.0000,0.3498
1294144,0.1393,0.0558,0.4951
959636,0.3167,0.9938,0.3110
1672160,0.3385,0.7340,0.3065
1652972,0.0964,1.0000,0.0964
1979803,0.3813,0.9973,0.3802
1640516,0.3265,0.2042,0.2795
1953752,0.1999,0.7328,0.2728
2261738,0.3914,1.0000,0.3914
2827266,0.2403,1.0000,0.2403
2395197,0.2629,1.0000,0.2629
2812352,0.1780,1.0000,0.1780
2855204,0.4173,1.0000,0.4173
3237833,0.3548,1.0000,0.3548
2889186,0.4900,0.9533,0.4567
3262805,0.4031,0.3413,0.9305
3220641,0.1881,1.0000,0.1881
3016134,0.0415,0.2741,0.0309
3329131,0.5853,1.0000,0.5853
3319889,0.5789,0.4398,0.4966
average,0.2744,0.7697,0.3350
