submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
894629,0.0440,0.1407,0.3126
894539,0.2422,0.9852,0.2616
888587,0.1956,0.3483,0.4642
895455,0.5356,0.8719,0.6058
900847,0.3334,1.0000,0.3334
912912,0.1864,0.3007,0.5236
900752,0.7056,0.8923,0.6662
892994,0.1677,0.9952,0.1668
915094,0.2045,0.8386,0.2028
925647,0.3264,1.0000,0.3264
926333,0.2100,1.0000,0.2100
938453,0.1618,1.0000,0.1618
945425,0.3165,0.9548,0.3391
944575,0.2328,0.9067,0.2127
929401,0.2109,0.9644,0.2062
925723,0.3615,1.0000,0.3615
932017,0.3424,1.0000,0.3424
963867,0.4671,1.0000,0.4671
946232,0.3771,1.0000,0.3771
938473,0.2682,0.9852,0.2695
957485,0.2805,0.5047,0.2178
959636,0.2623,1.0000,0.2623
963899,0.1054,1.0000,0.1054
946645,0.1371,0.9950,0.1446
966150,0.1271,0.9513,0.1621
967858,0.6797,0.9990,0.6833
970524,0.2307,0.9598,0.2235
970758,0.1574,0.9825,0.1750
974603,0.2809,0.9906,0.2668
976560,0.1158,1.0000,0.1158
983773,0.1244,1.0000,0.1244
975411,0.1693,1.0000,0.1693
970967,0.2863,0.7955,0.3049
983552,0.2711,1.0000,0.2711
989526,0.3617,0.3728,0.3081
984610,0.1442,1.0000,0.1442
989542,0.1127,1.0000,0.1127
977089,0.1843,1.0000,0.1843
976559,0.0505,1.0000,0.0505
991701,0.0783,0.9833,0.0875
996550,0.0475,0.3160,0.0639
991896,0.1539,0.9973,0.1579
1002596,0.0643,0.2122,0.1066
996736,0.1414,1.0000,0.1414
1015522,0.1588,0.9888,0.1633
1009853,0.5116,0.2873,0.2280
1006980,0.3752,0.8632,0.4161
1009170,0.2310,0.3277,0.2941
1015382,0.1963,0.2399,0.6505
997693,0.0785,1.0000,0.0785
1022843,0.1954,1.0000,0.1954
1024708,0.0798,0.3353,0.2253
1030642,0.2274,1.0000,0.2274
1023369,0.1871,1.0000,0.1871
1024300,0.1051,1.0000,0.1051
1009497,0.2922,1.0000,0.2922
1032981,0.1763,0.9652,0.1929
1039546,0.2516,0.9856,0.2566
1030736,0.0989,0.9881,0.1027
1033555,0.2947,1.0000,0.2947
1039992,0.1875,0.2562,0.5301
1040248,0.0240,0.6505,0.3994
1046509,0.1126,0.4912,0.2037
1048259,0.2826,0.3577,0.2355
1057392,0.1357,1.0000,0.1357
1050022,0.5245,1.0000,0.5245
1049018,0.3578,1.0000,0.3578
1068529,0.2713,1.0000,0.2713
1065696,0.0870,0.9813,0.0575
1053140,0.1631,1.0000,0.1631
1060246,0.3691,0.9763,0.3641
1065723,0.2803,1.0000,0.2803
1066107,0.4322,0.7927,0.5035
1062471,0.4359,0.9333,0.5128
1070249,0.2252,1.0000,0.2252
1093726,0.2601,0.6216,0.4556
1074537,0.2372,1.0000,0.2372
1070765,0.1705,0.8937,0.2551
1085699,0.1681,0.4557,0.4313
1074540,0.0891,0.9786,0.0648
1074785,0.2942,0.4511,0.3612
1094170,0.3688,0.9864,0.3759
1094173,0.1310,0.9979,0.1330
1099769,0.3670,1.0000,0.3670
1104701,0.1215,1.0000,0.1215
1106738,0.4096,1.0000,0.4096
1106688,0.1593,0.9418,0.1691
1120610,0.2673,1.0000,0.2673
1099871,0.4802,0.9911,0.4817
1120833,0.1245,1.0000,0.1245
1113631,0.6394,0.9178,0.6584
1134999,0.1031,0.5190,0.1992
1130226,0.0943,0.9897,0.1012
1125815,0.2348,1.0000,0.2348
1129694,0.3281,1.0000,0.3281
1138353,0.0849,0.1570,0.3535
1148425,0.2026,0.9607,0.2109
1155354,0.3410,1.0000,0.3410
1136652,0.1397,1.0000,0.1397
1141846,0.1549,1.0000,0.1549
1119842,0.3478,0.9981,0.3484
1159488,0.1864,1.0000,0.1864
1162262,0.2705,1.0000,0.2705
1148423,0.1982,0.9805,0.2022
1182236,0.3564,0.9733,0.3912
1187744,0.2068,0.6594,0.4209
1176053,0.4299,0.9331,0.4293
1189184,0.2671,0.2425,0.5096
1195987,0.1614,0.9577,0.1658
1184905,0.4119,1.0000,0.4119
1174649,0.4940,1.0000,0.4940
1209605,0.0646,0.0688,0.7888
1215463,0.1164,0.6438,0.1129
1180157,0.2829,1.0000,0.2829
1196544,0.4217,0.8557,0.5042
1209749,0.1102,0.7476,0.1293
1207754,0.2039,0.9278,0.2641
1223025,0.1058,1.0000,0.1058
1222966,0.2307,0.9013,0.2610
1229744,0.3003,0.9475,0.2838
1213009,0.0494,0.9761,0.0566
1229756,0.0471,0.3637,0.3740
1217355,0.2066,0.6828,0.1163
1229738,0.1501,0.9169,0.1701
1244634,0.1081,1.0000,0.1081
1235147,0.3044,0.8845,0.3619
1243518,0.1917,0.1105,0.4147
1259666,0.2743,0.7750,0.3856
1237583,0.1578,0.9902,0.1371
1242058,0.3449,0.9980,0.3436
1256471,0.1095,0.9850,0.1095
1276908,0.2831,1.0000,0.2831
1263456,0.1244,1.0000,0.1244
1278638,0.1104,1.0000,0.1104
1263925,0.1175,1.0000,0.1175
1276946,0.0828,1.0000,0.0828
1285366,0.2540,1.0000,0.2540
1285829,0.2630,0.9565,0.2750
1292731,0.2953,0.4827,0.7055
1291003,0.3127,0.8933,0.3500
1292947,0.1564,0.8844,0.1602
1298430,0.3432,0.3978,0.5864
1294144,0.1710,0.7290,0.4582
1310316,0.2118,0.7440,0.2746
1316575,0.1938,1.0000,0.1938
1313351,0.1771,0.8909,0.1772
1322540,0.1527,0.9844,0.1695
1325182,0.1526,0.7147,0.0451
1309225,0.0782,0.2528,0.1765
1343549,0.2684,0.9920,0.2807
1350284,0.3669,1.0000,0.3669
1350362,0.0257,0.9254,0.0336
1329166,0.1763,0.2568,0.7790
1342996,0.1898,1.0000,0.1898
1335954,0.2800,0.3240,0.1273
1340949,0.2349,1.0000,0.2349
1341363,0.3615,0.9981,0.3608
1363770,0.1071,0.1865,0.5400
1357885,0.4359,1.0000,0.4359
1370813,0.2926,0.5631,0.6303
1384796,0.1193,0.8004,0.2898
1378516,0.3010,0.9799,0.3344
1371060,0.1903,1.0000,0.1903
1350978,0.1412,1.0000,0.1412
1384905,0.3712,1.0000,0.3712
1371168,0.1217,1.0000,0.1217
1405479,0.1358,1.0000,0.1358
1399438,0.2086,0.8741,0.3771
1415314,0.2414,1.0000,0.2414
1399437,0.0820,0.9712,0.0876
1420471,0.1693,1.0000,0.1693
1427668,0.0192,0.9698,0.0391
1432740,0.4206,0.5385,0.4515
1420725,0.1664,0.7593,0.1539
1431109,0.1699,0.6703,0.2118
1438056,0.1310,0.1862,0.4745
1445167,0.2480,0.9452,0.3407
1445168,0.2782,0.9568,0.2907
1444968,0.4165,1.0000,0.4165
1445172,0.3791,0.9371,0.4045
1439092,0.1040,0.9854,0.1040
1455570,0.3783,1.0000,0.3783
1466703,0.1520,0.4371,0.3546
1465835,0.3783,1.0000,0.3783
1459153,0.3903,0.5374,0.3579
1480450,0.3171,0.9855,0.3102
1482892,0.0817,0.0848,0.2969
1494953,0.3434,1.0000,0.3434
1481902,0.0674,0.6658,0.0736
1494653,0.3261,0.7757,0.2530
1495722,0.2785,0.2795,0.4626
1502578,0.1942,0.8246,0.4536
1495777,0.5187,0.6829,0.5325
1503251,0.2300,0.4862,0.3052
1480573,0.2286,0.9970,0.2196
1502609,0.0777,0.3802,0.0902
1514302,0.3078,0.2831,0.9582
1521379,0.1069,0.2056,0.3449
1522037,0.2199,0.9642,0.2597
1514985,0.2413,1.0000,0.2413
1509844,0.3476,0.9282,0.3991
1510322,0.5548,1.0000,0.5548
1507517,0.1971,0.1946,0.4239
1517496,0.2104,1.0000,0.2104
1555291,0.1537,0.9192,0.1454
1552123,0.3153,0.5339,0.2827
1527850,0.2295,0.9065,0.2855
1551542,0.0911,1.0000,0.0911
1558915,0.2097,1.0000,0.2097
1558114,0.1598,0.3093,0.1443
1560230,0.0540,0.0900,0.2618
1532693,0.2374,0.9990,0.2357
1571495,0.1226,0.9583,0.1279
1585711,0.5019,0.8802,0.5071
1575156,0.2838,0.9797,0.3032
1575312,0.1113,0.9390,0.1101
1570992,0.2829,0.9858,0.2911
1583162,0.3458,0.4182,0.8012
1578735,0.2617,0.9277,0.2501
1600935,0.2768,1.0000,0.2768
1586090,0.2328,0.9667,0.2446
1600170,0.1252,0.2089,0.1970
1606874,0.1107,0.8528,0.1601
1610270,0.1160,0.2589,0.0485
1603002,0.2844,0.9886,0.2812
1606737,0.1483,1.0000,0.1483
1612825,0.1842,1.0000,0.1842
1615454,0.1569,0.5194,0.1603
1620607,0.3655,0.6159,0.2742
