name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
new_stick,0,0,45,1,0,0,45,1,,,,
current_group,0,0,45,4,0,0,45,4,,,,
components,4,1,11,3,30,8,45,12,2.75,7.5,3.0,8.0
current_parent,0,0,45,1,0,0,45,1,,,,
bone_pos,0,0,45,1,0,0,45,1,,,,
napr,45,1,0,0,0,0,45,1,0.0,0.0,0.0,0.0
den,14,3,7,1,24,3,45,7,0.5,1.7142857142857142,0.3333333333333333,1.0
middle,17,3,13,4,15,5,45,12,0.7647058823529411,0.8823529411764706,1.3333333333333333,1.6666666666666667
limlen,45,1,0,0,0,0,45,1,0.0,0.0,0.0,0.0
friends,0,0,10,3,34,2,44,5,,,,
