problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
104B,pass@7,4.0,7.0,6.0,12.0,11.0,18.0,27.65,62.27,3.43,213.5,11.86,0.0208,0.0,8.0,8.0,0.0,67.33,67.74
104B,pass@8,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,2.0,8.0,8.0,50.0,97.9,97.9
104B,pass@9,4.0,10.0,6.0,12.0,14.0,18.0,41.22,68.53,2.4,164.48,9.14,0.0228,3.0,10.0,10.0,60.0,94.15,94.15
104B,pass@10,2.0,6.0,5.0,10.0,8.0,15.0,17.51,45.0,1.67,75.0,4.17,0.015,3.0,15.0,15.0,53.33,91.56,91.56
104B,pass@11,4.0,9.0,6.0,12.0,13.0,18.0,36.53,66.61,2.67,177.62,9.87,0.0222,4.0,11.0,12.0,54.55,92.37,92.37
104B,pass@12,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,0.0,9.0,9.0,0.0,66.77,67.18
104B,pass@13,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,2.0,10.0,10.0,60.0,95.13,95.13
104B,pass@14,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,2.0,8.0,8.0,25.0,95.17,95.17
104B,pass@15,3.0,9.0,5.0,10.0,12.0,15.0,33.28,53.77,1.67,89.62,4.98,0.0179,3.0,11.0,12.0,18.18,86.54,86.54
104B,pass@16,3.0,9.0,5.0,10.0,12.0,15.0,33.28,53.77,1.67,89.62,4.98,0.0179,2.0,10.0,10.0,60.0,95.02,95.02
104B,pass@17,4.0,12.0,9.0,18.0,16.0,27.0,51.02,108.0,3.0,324.0,18.0,0.036,4.0,15.0,15.0,60.0,88.79,88.79
104B,pass@18,3.0,7.0,5.0,10.0,10.0,15.0,24.41,49.83,2.14,106.78,5.93,0.0166,2.0,10.0,11.0,80.0,93.21,93.21
104B,pass@19,4.0,9.0,6.0,12.0,13.0,18.0,36.53,66.61,2.67,177.62,9.87,0.0222,0.0,9.0,9.0,22.22,90.11,90.65
104B,pass@20,3.0,8.0,6.0,12.0,11.0,18.0,28.75,62.27,2.25,140.11,7.78,0.0208,2.0,10.0,10.0,50.0,94.43,94.43
104B,pass@21,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,2.0,10.0,10.0,30.0,92.41,92.41
104B,pass@22,4.0,9.0,7.0,14.0,13.0,21.0,36.53,77.71,3.11,241.76,13.43,0.0259,4.0,14.0,14.0,50.0,90.3,90.3
104B,pass@23,4.0,10.0,7.0,14.0,14.0,21.0,41.22,79.95,2.8,223.87,12.44,0.0267,0.0,9.0,9.0,55.56,94.69,95.09
104B,pass@24,3.0,9.0,5.0,10.0,12.0,15.0,33.28,53.77,1.67,89.62,4.98,0.0179,2.0,9.0,9.0,33.33,94.01,94.01
104B,pass@25,3.0,8.0,4.0,8.0,11.0,12.0,28.75,41.51,1.5,62.27,3.46,0.0138,2.0,9.0,10.0,44.44,95.3,95.3
104B,pass@26,3.0,9.0,6.0,12.0,12.0,18.0,33.28,64.53,2.0,129.06,7.17,0.0215,3.0,13.0,13.0,46.15,91.48,91.48
104B,pass@27,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,2.0,8.0,8.0,0.0,70.21,70.21
104B,pass@28,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,3.0,12.0,12.0,66.67,92.87,92.87
104B,pass@29,3.0,7.0,5.0,10.0,10.0,15.0,24.41,49.83,2.14,106.78,5.93,0.0166,2.0,8.0,8.0,37.5,96.06,96.06
104B,pass@30,4.0,10.0,7.0,14.0,14.0,21.0,41.22,79.95,2.8,223.87,12.44,0.0267,4.0,12.0,12.0,41.67,91.04,91.04
104B,pass@31,3.0,7.0,5.0,10.0,10.0,15.0,24.41,49.83,2.14,106.78,5.93,0.0166,2.0,9.0,9.0,66.67,96.06,96.06
104B,pass@32,3.0,7.0,5.0,10.0,10.0,15.0,24.41,49.83,2.14,106.78,5.93,0.0166,2.0,10.0,10.0,50.0,95.11,95.11
105C,pass@1,11.0,103.0,59.0,120.0,114.0,179.0,726.76,1223.09,6.41,7837.26,435.4,0.4077,36.0,169.0,149.0,15.38,47.37,47.37
105C,pass@2,5.0,41.0,27.0,51.0,46.0,78.0,231.27,430.84,3.11,1339.8,74.43,0.1436,37.0,122.0,114.0,16.39,53.46,53.46
105C,pass@3,8.0,44.0,32.0,63.0,52.0,95.0,264.21,541.54,5.73,3101.56,172.31,0.1805,11.0,94.0,96.0,14.89,57.11,57.11
105C,pass@4,7.0,52.0,33.0,65.0,59.0,98.0,316.07,576.5,4.38,2522.18,140.12,0.1922,11.0,113.0,100.0,10.62,53.84,53.84
105C,pass@5,5.0,36.0,27.0,48.0,41.0,75.0,197.73,401.82,3.33,1339.39,74.41,0.1339,16.0,97.0,93.0,16.49,58.48,58.48
105C,pass@6,9.0,62.0,46.0,89.0,71.0,135.0,397.69,830.22,6.46,5362.93,297.94,0.2767,25.0,107.0,94.0,17.76,55.56,55.56
105C,pass@7,10.0,103.0,106.0,188.0,113.0,294.0,721.93,2005.13,9.13,18299.27,1016.63,0.6684,148.0,348.0,366.0,15.52,22.36,22.36
105C,pass@8,8.0,44.0,25.0,46.0,52.0,71.0,264.21,404.73,4.18,1692.51,94.03,0.1349,46.0,104.0,90.0,17.31,55.26,55.13
105C,pass@9,7.0,48.0,32.0,59.0,55.0,91.0,287.73,526.1,4.3,2263.34,125.74,0.1754,10.0,103.0,91.0,7.77,52.83,52.83
105C,pass@10,6.0,24.0,17.0,30.0,30.0,47.0,125.55,230.62,3.75,864.84,48.05,0.0769,12.0,83.0,73.0,12.05,60.46,60.46
105C,pass@11,9.0,65.0,37.0,74.0,74.0,111.0,419.98,689.25,5.12,3531.08,196.17,0.2297,60.0,96.0,90.0,15.62,50.92,50.79
105C,pass@12,8.0,44.0,37.0,71.0,52.0,108.0,264.21,615.65,6.45,3973.72,220.76,0.2052,39.0,116.0,106.0,16.38,52.79,52.79
105C,pass@13,7.0,57.0,35.0,69.0,64.0,104.0,352.13,624.0,4.24,2643.79,146.88,0.208,40.0,102.0,101.0,14.71,52.19,52.19
105C,pass@14,8.0,52.0,31.0,61.0,60.0,92.0,320.42,543.43,4.69,2549.96,141.66,0.1811,50.0,121.0,106.0,14.88,51.71,50.9
105C,pass@15,8.0,24.0,18.0,33.0,32.0,51.0,134.04,255.0,5.5,1402.5,77.92,0.085,27.0,93.0,99.0,11.83,55.78,55.1
105C,pass@16,8.0,58.0,35.0,67.0,66.0,102.0,363.76,616.53,4.62,2848.79,158.27,0.2055,37.0,125.0,116.0,8.8,47.32,47.32
105C,pass@17,10.0,151.0,108.0,203.0,161.0,311.0,1126.22,2279.92,6.72,15325.26,851.4,0.76,131.0,427.0,363.0,13.58,23.65,23.25
105C,pass@18,7.0,59.0,35.0,69.0,66.0,104.0,366.73,628.62,4.09,2573.07,142.95,0.2095,58.0,103.0,94.0,17.48,51.84,51.84
105C,pass@19,8.0,43.0,27.0,50.0,51.0,77.0,257.33,436.78,4.65,2031.52,112.86,0.1456,42.0,104.0,109.0,17.31,53.62,53.62
105C,pass@20,9.0,59.0,35.0,69.0,68.0,104.0,375.61,633.1,5.26,3331.8,185.1,0.211,9.0,102.0,99.0,25.49,60.95,60.95
105C,pass@21,5.0,33.0,22.0,41.0,38.0,63.0,178.07,330.62,3.11,1026.92,57.05,0.1102,39.0,120.0,120.0,14.17,52.59,52.32
105C,pass@22,5.0,43.0,29.0,52.0,48.0,81.0,244.94,452.38,3.02,1367.67,75.98,0.1508,31.0,135.0,136.0,14.81,51.62,51.62
105C,pass@23,9.0,48.0,31.0,59.0,57.0,90.0,296.61,524.96,5.53,2903.69,161.32,0.175,44.0,94.0,83.0,18.09,55.73,55.73
105C,pass@24,12.0,103.0,77.0,152.0,115.0,229.0,731.73,1567.62,8.85,13880.26,771.13,0.5225,49.0,179.0,160.0,9.5,40.38,40.38
105C,pass@25,7.0,74.0,49.0,95.0,81.0,144.0,479.15,912.94,4.49,4102.05,227.89,0.3043,53.0,108.0,106.0,12.04,47.22,47.22
105C,pass@26,8.0,36.0,24.0,44.0,44.0,68.0,210.12,371.24,4.89,1814.96,100.83,0.1237,36.0,82.0,83.0,8.54,51.67,51.94
105C,pass@27,7.0,61.0,39.0,74.0,68.0,113.0,381.43,687.88,4.25,2920.68,162.26,0.2293,37.0,132.0,128.0,20.45,52.35,52.75
105C,pass@28,8.0,52.0,40.0,79.0,60.0,119.0,320.42,702.92,6.08,4271.59,237.31,0.2343,42.0,98.0,94.0,11.22,50.08,50.08
105C,pass@29,8.0,60.0,42.0,83.0,68.0,125.0,378.41,760.93,5.53,4210.5,233.92,0.2536,27.0,151.0,151.0,17.22,50.82,50.82
105C,pass@30,8.0,64.0,41.0,81.0,72.0,122.0,408.0,752.73,5.06,3810.7,211.71,0.2509,44.0,103.0,91.0,19.42,54.34,54.34
105C,pass@31,6.0,54.0,30.0,62.0,60.0,92.0,326.27,543.43,3.44,1871.83,103.99,0.1811,46.0,117.0,102.0,7.69,47.28,46.74
105C,pass@32,11.0,69.0,45.0,84.0,80.0,129.0,459.54,815.53,6.7,5460.5,303.36,0.2718,23.0,134.0,145.0,17.91,51.85,51.85
106B,pass@1,7.0,19.0,11.0,21.0,26.0,32.0,100.36,150.41,3.87,581.86,32.33,0.0501,0.0,21.0,19.0,0.0,55.38,56.86
106B,pass@2,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,19.0,18.0,0.0,57.81,59.02
106B,pass@3,6.0,19.0,10.0,20.0,25.0,30.0,96.22,139.32,3.16,439.94,24.44,0.0464,10.0,25.0,23.0,0.0,53.8,53.94
106B,pass@4,6.0,17.0,10.0,20.0,23.0,30.0,85.0,135.71,3.53,478.97,26.61,0.0452,0.0,21.0,19.0,4.76,68.47,69.95
106B,pass@5,6.0,18.0,10.0,20.0,24.0,30.0,90.57,137.55,3.33,458.5,25.47,0.0458,0.0,21.0,19.0,0.0,55.65,57.13
106B,pass@6,6.0,18.0,10.0,20.0,24.0,30.0,90.57,137.55,3.33,458.5,25.47,0.0458,0.0,21.0,19.0,0.0,55.65,57.13
106B,pass@7,7.0,19.0,11.0,21.0,26.0,32.0,100.36,150.41,3.87,581.86,32.33,0.0501,10.0,25.0,25.0,0.0,52.78,52.91
106B,pass@8,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@9,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,0.0,19.0,18.0,0.0,57.81,59.02
106B,pass@10,6.0,19.0,10.0,20.0,25.0,30.0,96.22,139.32,3.16,439.94,24.44,0.0464,0.0,21.0,19.0,0.0,55.61,57.09
106B,pass@11,7.0,19.0,11.0,21.0,26.0,32.0,100.36,150.41,3.87,581.86,32.33,0.0501,10.0,24.0,22.0,0.0,53.99,54.13
106B,pass@12,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,9.0,21.0,22.0,9.52,73.35,73.35
106B,pass@13,5.0,17.0,9.0,19.0,22.0,28.0,81.1,124.86,2.79,348.88,19.38,0.0416,11.0,23.0,21.0,0.0,55.0,55.0
106B,pass@14,5.0,13.0,7.0,14.0,18.0,21.0,59.72,87.57,2.69,235.76,13.1,0.0292,9.0,22.0,23.0,9.09,72.59,72.59
106B,pass@15,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@16,8.0,19.0,11.0,21.0,27.0,32.0,104.71,152.16,4.42,672.69,37.37,0.0507,12.0,29.0,29.0,0.0,51.2,51.2
106B,pass@17,3.0,10.0,5.0,10.0,13.0,15.0,37.97,55.51,1.5,83.26,4.63,0.0185,7.0,20.0,20.0,10.0,76.15,76.28
106B,pass@18,7.0,20.0,11.0,22.0,27.0,33.0,106.09,156.91,3.85,604.11,33.56,0.0523,10.0,21.0,21.0,0.0,54.3,54.44
106B,pass@19,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,0.0,16.0,17.0,0.0,58.15,59.36
106B,pass@20,6.0,20.0,10.0,21.0,26.0,31.0,101.95,145.71,3.15,459.0,25.5,0.0486,0.0,18.0,18.0,0.0,55.99,57.47
106B,pass@21,5.0,15.0,8.0,16.0,20.0,24.0,70.21,103.73,2.67,276.6,15.37,0.0346,11.0,29.0,27.0,0.0,53.18,53.18
106B,pass@22,4.0,12.0,6.0,12.0,16.0,18.0,51.02,72.0,2.0,144.0,8.0,0.024,8.0,18.0,19.0,0.0,58.02,58.02
106B,pass@23,7.0,21.0,11.0,22.0,28.0,33.0,111.89,158.64,3.67,581.69,32.32,0.0529,10.0,21.0,21.0,0.0,54.27,54.4
106B,pass@24,7.0,18.0,10.0,19.0,25.0,29.0,94.71,134.67,3.69,497.54,27.64,0.0449,10.0,26.0,26.0,0.0,52.75,52.88
106B,pass@25,4.0,12.0,6.0,12.0,16.0,18.0,51.02,72.0,2.0,144.0,8.0,0.024,8.0,18.0,19.0,0.0,58.02,58.02
106B,pass@26,7.0,19.0,11.0,21.0,26.0,32.0,100.36,150.41,3.87,581.86,32.33,0.0501,10.0,25.0,27.0,0.0,52.05,52.19
106B,pass@27,6.0,16.0,9.0,18.0,22.0,27.0,79.51,120.4,3.38,406.37,22.58,0.0401,0.0,21.0,21.0,0.0,55.11,56.59
106B,pass@28,7.0,19.0,11.0,21.0,26.0,32.0,100.36,150.41,3.87,581.86,32.33,0.0501,10.0,24.0,22.0,4.17,65.99,66.13
106B,pass@29,5.0,14.0,7.0,15.0,19.0,22.0,64.91,93.45,2.68,250.32,13.91,0.0312,9.0,17.0,18.0,0.0,57.61,57.61
106B,pass@30,5.0,16.0,8.0,17.0,21.0,25.0,75.61,109.81,2.66,291.68,16.2,0.0366,0.0,24.0,21.0,0.0,55.39,56.87
106B,pass@31,4.0,12.0,6.0,12.0,16.0,18.0,51.02,72.0,2.0,144.0,8.0,0.024,0.0,16.0,17.0,12.5,78.63,79.71
106B,pass@32,7.0,19.0,11.0,21.0,26.0,32.0,100.36,150.41,3.87,581.86,32.33,0.0501,10.0,23.0,23.0,0.0,53.57,53.7
108D,pass@1,6.0,22.0,25.0,46.0,28.0,71.0,113.62,341.32,6.27,2141.02,118.95,0.1138,6.0,26.0,26.0,34.62,77.91,78.04
108D,pass@2,10.0,27.0,26.0,48.0,37.0,74.0,161.6,385.5,8.89,3426.66,190.37,0.1285,10.0,31.0,31.0,38.71,76.1,76.1
108D,pass@3,8.0,19.0,22.0,40.0,27.0,62.0,104.71,294.8,8.42,2482.55,137.92,0.0983,6.0,27.0,27.0,37.04,78.39,78.53
108D,pass@4,8.0,19.0,22.0,41.0,27.0,63.0,104.71,299.56,8.63,2585.66,143.65,0.0999,8.0,31.0,31.0,32.26,75.92,76.05
108D,pass@5,11.0,26.0,24.0,45.0,37.0,69.0,160.27,359.45,9.52,3421.71,190.09,0.1198,10.0,28.0,29.0,25.0,74.02,74.02
108D,pass@6,8.0,20.0,26.0,47.0,28.0,73.0,110.44,350.94,9.4,3298.81,183.27,0.117,9.0,33.0,33.0,39.39,76.02,76.02
108D,pass@7,6.0,17.0,19.0,35.0,23.0,54.0,85.0,244.27,6.18,1508.74,83.82,0.0814,5.0,26.0,26.0,50.0,80.68,80.82
108D,pass@8,10.0,25.0,22.0,43.0,35.0,65.0,149.32,333.4,8.6,2867.27,159.29,0.1111,4.0,28.0,28.0,46.43,79.1,79.1
108D,pass@9,9.0,21.0,19.0,35.0,30.0,54.0,120.77,264.97,7.5,1987.29,110.41,0.0883,6.0,27.0,27.0,37.04,78.85,78.85
108D,pass@10,10.0,26.0,23.0,43.0,36.0,66.0,155.43,341.22,8.27,2821.59,156.75,0.1137,3.0,29.0,29.0,41.38,78.24,78.38
108D,pass@11,11.0,28.0,27.0,51.0,39.0,78.0,172.66,412.26,10.02,4129.98,229.44,0.1374,9.0,28.0,28.0,14.29,69.54,69.54
108D,pass@12,6.0,19.0,17.0,31.0,25.0,48.0,96.22,222.91,4.89,1091.06,60.61,0.0743,5.0,24.0,24.0,54.17,81.85,81.99
108D,pass@13,7.0,15.0,16.0,31.0,22.0,47.0,78.25,209.59,7.23,1516.06,84.23,0.0699,5.0,18.0,18.0,55.56,84.92,84.92
108D,pass@14,5.0,15.0,17.0,31.0,20.0,48.0,70.21,207.45,5.17,1071.84,59.55,0.0692,3.0,21.0,21.0,38.1,82.4,82.53
108D,pass@15,10.0,21.0,24.0,45.0,31.0,69.0,125.46,341.84,10.71,3662.57,203.48,0.1139,6.0,27.0,27.0,33.33,77.31,77.44
108D,pass@16,10.0,25.0,24.0,45.0,35.0,69.0,149.32,353.92,9.0,3185.28,176.96,0.118,9.0,27.0,27.0,40.74,78.06,78.06
108D,pass@17,10.0,26.0,26.0,49.0,36.0,75.0,155.43,387.74,9.42,3653.75,202.99,0.1292,10.0,32.0,32.0,21.88,71.8,71.8
108D,pass@18,9.0,25.0,30.0,57.0,34.0,87.0,144.63,442.61,10.26,4541.17,252.29,0.1475,9.0,34.0,34.0,29.41,73.22,73.22
108D,pass@19,6.0,19.0,19.0,35.0,25.0,54.0,96.22,250.77,5.53,1385.82,76.99,0.0836,4.0,24.0,24.0,50.0,81.5,81.63
108D,pass@20,10.0,28.0,27.0,52.0,38.0,79.0,167.83,414.59,9.29,3849.73,213.87,0.1382,11.0,31.0,31.0,29.03,74.07,73.93
108D,pass@21,6.0,16.0,15.0,29.0,22.0,44.0,79.51,196.21,5.44,1066.92,59.27,0.0654,4.0,17.0,17.0,52.94,85.75,85.75
108D,pass@22,6.0,14.0,15.0,29.0,20.0,44.0,68.81,190.16,6.21,1181.74,65.65,0.0634,5.0,18.0,18.0,55.56,85.22,85.22
108D,pass@23,10.0,30.0,27.0,51.0,40.0,78.0,180.43,415.11,8.5,3528.44,196.02,0.1384,11.0,34.0,30.0,20.59,71.72,71.58
108D,pass@24,10.0,29.0,28.0,53.0,39.0,81.0,174.1,428.12,9.14,3912.11,217.34,0.1427,4.0,28.0,28.0,32.14,76.31,76.44
108D,pass@25,7.0,19.0,18.0,33.0,26.0,51.0,100.36,239.72,6.08,1457.26,80.96,0.0799,5.0,23.0,23.0,34.78,80.31,80.44
108D,pass@26,11.0,27.0,27.0,53.0,38.0,80.0,166.44,419.83,10.8,4532.65,251.81,0.1399,10.0,26.0,27.0,46.15,78.05,77.92
108D,pass@27,8.0,19.0,16.0,31.0,27.0,47.0,104.71,223.48,6.53,1458.5,81.03,0.0745,4.0,23.0,23.0,47.83,82.14,82.27
108D,pass@28,10.0,25.0,25.0,47.0,35.0,72.0,149.32,369.31,9.4,3471.5,192.86,0.1231,8.0,26.0,26.0,23.08,74.61,74.61
108D,pass@29,6.0,16.0,16.0,31.0,22.0,47.0,79.51,209.59,5.81,1218.26,67.68,0.0699,5.0,17.0,17.0,58.82,85.47,85.47
108D,pass@30,5.0,15.0,18.0,33.0,20.0,51.0,70.21,220.42,5.5,1212.3,67.35,0.0735,3.0,20.0,20.0,25.0,79.83,79.97
108D,pass@31,10.0,27.0,25.0,47.0,37.0,72.0,161.6,375.08,8.7,3264.59,181.37,0.125,9.0,29.0,29.0,24.14,73.75,73.75
108D,pass@32,7.0,18.0,19.0,36.0,25.0,55.0,94.71,255.41,7.0,1787.88,99.33,0.0851,6.0,20.0,20.0,65.0,83.05,83.05
116A,pass@1,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,18.18,91.61,91.61
116A,pass@2,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,2.0,10.0,10.0,0.0,69.58,69.58
116A,pass@3,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@4,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@5,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@6,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@7,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@8,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,8.0,8.0,0.0,71.69,71.96
116A,pass@9,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@10,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@11,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@12,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@13,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@14,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@15,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@16,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,8.0,8.0,0.0,72.02,72.29
116A,pass@17,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@18,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@19,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@20,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@21,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,2.0,10.0,10.0,0.0,69.58,69.58
116A,pass@22,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@23,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@24,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@25,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@26,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@27,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@28,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@29,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116A,pass@30,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,9.0,9.0,0.0,70.9,71.17
116A,pass@31,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,0.0,11.0,11.0,36.36,96.75,97.02
116A,pass@32,2.0,3.0,2.0,4.0,5.0,6.0,6.75,13.93,1.33,18.58,1.03,0.0046,2.0,11.0,11.0,0.0,69.0,69.0
116B,pass@1,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,15.0,15.0,33.33,85.08,85.22
116B,pass@2,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,6.25,71.74,71.87
116B,pass@3,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,18.0,18.0,5.56,69.86,70.0
116B,pass@4,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,9.0,15.0,15.0,13.33,77.94,77.94
116B,pass@5,7.0,21.0,13.0,24.0,28.0,37.0,111.89,177.87,4.0,711.49,39.53,0.0593,9.0,18.0,18.0,22.22,79.75,79.88
116B,pass@6,7.0,21.0,13.0,24.0,28.0,37.0,111.89,177.87,4.0,711.49,39.53,0.0593,9.0,18.0,18.0,5.56,69.24,69.37
116B,pass@7,6.0,16.0,12.0,23.0,22.0,35.0,79.51,156.08,4.31,673.1,37.39,0.052,8.0,15.0,15.0,13.33,77.85,77.98
116B,pass@8,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,17.0,18.0,29.41,82.38,82.64
116B,pass@9,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,17.0,31.25,83.34,83.61
116B,pass@10,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,6.25,71.74,71.87
116B,pass@11,7.0,22.0,17.0,31.0,29.0,48.0,117.76,233.18,4.93,1150.02,63.89,0.0777,16.0,35.0,35.0,20.0,70.83,70.97
116B,pass@12,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,9.0,15.0,15.0,0.0,57.87,57.87
116B,pass@13,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,18.75,80.11,80.25
116B,pass@14,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,17.0,17.0,17.65,78.91,79.18
116B,pass@15,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,18.75,80.11,80.25
116B,pass@16,6.0,36.0,24.0,42.0,42.0,66.0,201.63,355.89,3.5,1245.63,69.2,0.1186,19.0,35.0,36.0,20.0,69.01,69.01
116B,pass@17,6.0,18.0,12.0,21.0,24.0,33.0,90.57,151.3,3.5,529.56,29.42,0.0504,8.0,16.0,16.0,25.0,82.42,82.55
