problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
802D,19,7.0,50.0,46.0,173.0,57.0,219.0,301.84,1277.4,12.11,15469.35,859.41,0.4258,6.0,33.0,28.0,0.0,44.32,44.32
802D,18,8.0,50.0,45.0,181.0,58.0,226.0,306.19,1323.9,14.48,19170.13,1065.01,0.4413,7.0,35.0,30.0,0.0,43.52,43.52
802D,22,8.0,54.0,42.0,187.0,62.0,229.0,334.76,1363.51,13.85,18887.15,1049.29,0.4545,6.0,32.0,27.0,0.0,44.41,44.41
802D,27,8.0,54.0,46.0,193.0,62.0,239.0,334.76,1423.05,14.3,20344.39,1130.24,0.4744,6.0,34.0,29.0,0.0,43.71,43.71
802D,17,9.0,63.0,57.0,256.0,72.0,313.0,405.1,1931.19,18.29,35313.13,1961.84,0.6437,9.0,45.0,39.0,0.0,39.72,39.72
802D,30,8.0,50.0,44.0,178.0,58.0,222.0,306.19,1300.47,14.24,18518.72,1028.82,0.4335,6.0,33.0,28.0,0.0,44.26,44.26
802D,28,8.0,54.0,46.0,193.0,62.0,239.0,334.76,1423.05,14.3,20344.39,1130.24,0.4744,6.0,34.0,29.0,0.0,43.71,43.71
802D,23,8.0,56.0,52.0,211.0,64.0,263.0,349.21,1578.0,15.07,23782.71,1321.26,0.526,7.0,39.0,34.0,0.0,41.96,41.96
802D,21,8.0,50.0,44.0,176.0,58.0,220.0,306.19,1288.76,14.08,18145.68,1008.09,0.4296,6.0,33.0,28.0,0.0,44.29,44.29
802D,25,8.0,57.0,53.0,221.0,65.0,274.0,356.47,1650.13,15.51,25591.47,1421.75,0.55,8.0,42.0,37.0,0.0,40.99,40.99
802D,26,9.0,52.0,53.0,194.0,61.0,247.0,324.95,1464.89,16.79,24593.29,1366.29,0.4883,8.0,38.0,33.0,0.0,42.3,42.3
802D,24,8.0,50.0,44.0,178.0,58.0,222.0,306.19,1300.47,14.24,18518.72,1028.82,0.4335,6.0,33.0,28.0,0.0,44.26,44.26
802D,20,8.0,50.0,44.0,176.0,58.0,220.0,306.19,1288.76,14.08,18145.68,1008.09,0.4296,6.0,33.0,28.0,0.0,44.29,44.29
