problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
586C,pass@24,3.0,13.0,13.0,26.0,16.0,39.0,52.86,156.0,3.0,468.0,26.0,0.052,8.0,35.0,35.0,14.29,70.52,70.52
586C,pass@25,3.0,13.0,18.0,36.0,16.0,54.0,52.86,216.0,4.15,897.23,49.85,0.072,0.0,26.0,27.0,15.38,72.72,73.66
586C,pass@26,3.0,15.0,15.0,30.0,18.0,45.0,63.36,187.65,3.0,562.94,31.27,0.0625,0.0,27.0,27.0,0.0,51.65,52.86
586C,pass@27,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,8.0,33.0,34.0,0.0,50.76,50.89
586C,pass@28,4.0,13.0,20.0,40.0,17.0,60.0,56.11,245.25,6.15,1509.22,83.85,0.0817,0.0,30.0,31.0,0.0,49.66,50.74
586C,pass@29,5.0,15.0,12.0,23.0,20.0,35.0,70.21,151.27,3.83,579.86,32.21,0.0504,9.0,29.0,31.0,0.0,50.86,50.99
586C,pass@30,4.0,12.0,10.0,19.0,16.0,29.0,51.02,116.0,3.17,367.33,20.41,0.0387,9.0,30.0,30.0,0.0,51.98,52.11
586C,pass@31,4.0,15.0,21.0,42.0,19.0,63.0,66.6,267.62,5.6,1498.67,83.26,0.0892,8.0,32.0,33.0,12.5,68.22,68.36
586C,pass@32,3.0,11.0,12.0,24.0,14.0,36.0,42.81,137.06,3.27,448.58,24.92,0.0457,11.0,39.0,39.0,12.82,68.88,68.61
590B,pass@1,9.0,90.0,58.0,116.0,99.0,174.0,612.8,1153.51,5.8,6690.35,371.69,0.3845,2.0,50.0,54.0,2.0,48.95,48.95
590B,pass@2,8.0,47.0,35.0,70.0,55.0,105.0,285.07,607.04,5.96,3616.43,200.91,0.2023,8.0,57.0,57.0,15.79,62.98,62.58
590B,pass@3,8.0,71.0,47.0,94.0,79.0,141.0,460.63,888.83,5.3,4707.06,261.5,0.2963,6.0,52.0,52.0,0.0,41.11,41.11
590B,pass@4,9.0,45.0,29.0,58.0,54.0,87.0,275.66,500.68,5.8,2903.92,161.33,0.1669,2.0,37.0,37.0,0.0,46.62,46.62
