problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
626A,pass@32,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@29,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
626A,pass@31,4.0,15.0,12.0,24.0,19.0,36.0,66.6,152.93,3.2,489.36,27.19,0.051,0.0,17.0,17.0,0.0,56.65,57.86
629B,pass@3,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@5,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@4,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@1,4.0,12.0,9.0,18.0,16.0,27.0,51.02,108.0,3.0,324.0,18.0,0.036,0.0,20.0,20.0,0.0,56.44,57.38
629B,pass@11,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@6,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@9,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@2,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@15,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@16,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@8,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@7,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@14,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@12,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@13,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@10,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@18,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@20,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@19,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@21,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@23,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@24,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@25,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@17,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@26,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@29,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@27,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@30,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
629B,pass@31,4.0,13.0,10.0,20.0,17.0,30.0,56.11,122.62,3.08,377.3,20.96,0.0409,0.0,20.0,20.0,0.0,56.05,57.0
