problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
615A,pass@27,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,12.0,13.0,0.0,66.69,66.83
615A,pass@30,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@31,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,9.0,10.0,0.0,73.04,73.44
615A,pass@32,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,4.0,14.0,15.0,0.0,61.66,61.8
621B,pass@1,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@2,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@3,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,26.0,27.0,0.0,50.9,51.04
621B,pass@4,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@5,5.0,20.0,15.0,30.0,25.0,45.0,98.05,208.97,3.75,783.65,43.54,0.0697,6.0,27.0,28.0,0.0,51.24,51.38
621B,pass@6,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,28.0,29.0,0.0,50.23,50.36
621B,pass@7,2.0,11.0,9.0,18.0,13.0,27.0,40.05,99.91,1.64,163.49,9.08,0.0333,2.0,16.0,17.0,12.5,78.31,78.44
621B,pass@8,3.0,12.0,8.0,16.0,15.0,24.0,47.77,93.77,2.0,187.53,10.42,0.0313,4.0,21.0,21.0,0.0,56.68,56.81
621B,pass@9,5.0,19.0,12.0,24.0,24.0,36.0,92.32,165.06,3.16,521.24,28.96,0.055,6.0,26.0,27.0,7.69,68.2,68.34
621B,pass@10,6.0,25.0,17.0,34.0,31.0,51.0,131.61,252.66,4.08,1030.87,57.27,0.0842,8.0,28.0,29.0,0.0,50.07,50.2
621B,pass@11,5.0,14.0,14.0,28.0,19.0,42.0,64.91,178.41,5.0,892.06,49.56,0.0595,0.0,19.0,20.0,0.0,54.91,55.85
621B,pass@12,6.0,20.0,17.0,34.0,26.0,51.0,101.95,239.72,5.1,1222.58,67.92,0.0799,8.0,26.0,27.0,0.0,50.9,51.04
621B,pass@13,5.0,20.0,15.0,30.0,25.0,45.0,98.05,208.97,3.75,783.65,43.54,0.0697,6.0,25.0,26.0,0.0,51.95,52.08
621B,pass@14,4.0,15.0,10.0,20.0,19.0,30.0,66.6,127.44,2.67,339.83,18.88,0.0425,4.0,21.0,22.0,9.52,72.75,72.89
621B,pass@15,5.0,17.0,14.0,28.0,22.0,42.0,81.1,187.3,4.12,771.22,42.85,0.0624,5.0,20.0,21.0,10.0,72.26,72.39
