problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
630J,pass@29,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.01,70.14
630J,pass@30,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,6.0,6.0,0.0,78.15,78.28
630J,pass@31,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,6.0,6.0,0.0,78.15,78.28
630J,pass@32,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,1.0,8.0,8.0,0.0,70.14,70.14
631D,pass@1,6.0,23.0,20.0,40.0,29.0,60.0,119.55,291.48,5.22,1520.76,84.49,0.0972,3.0,43.0,43.0,2.33,55.52,55.79
631D,pass@2,6.0,18.0,15.0,30.0,24.0,45.0,90.57,206.32,5.0,1031.62,57.31,0.0688,12.0,47.0,47.0,4.26,57.83,57.83
631D,pass@3,6.0,14.0,17.0,34.0,20.0,51.0,68.81,220.42,7.29,1605.9,89.22,0.0735,12.0,46.0,46.0,8.7,62.62,62.48
631D,pass@4,6.0,23.0,26.0,52.0,29.0,78.0,119.55,378.92,6.78,2570.08,142.78,0.1263,10.0,47.0,47.0,0.0,44.12,44.12
631D,pass@5,5.0,18.0,15.0,30.0,23.0,45.0,86.67,203.56,4.17,848.17,47.12,0.0679,8.0,39.0,39.0,0.0,48.05,48.05
631D,pass@6,4.0,11.0,14.0,28.0,15.0,42.0,46.05,164.09,5.09,835.36,46.41,0.0547,9.0,37.0,37.0,0.0,49.21,49.07
631D,pass@7,6.0,16.0,14.0,28.0,22.0,42.0,79.51,187.3,5.25,983.3,54.63,0.0624,10.0,38.0,38.0,10.53,66.63,66.49
631D,pass@8,4.0,10.0,6.0,12.0,14.0,18.0,41.22,68.53,2.4,164.48,9.14,0.0228,3.0,22.0,22.0,0.0,57.19,57.46
631D,pass@9,6.0,16.0,13.0,26.0,22.0,39.0,79.51,173.92,4.88,847.85,47.1,0.058,8.0,42.0,42.0,2.38,57.02,57.02
631D,pass@10,7.0,22.0,16.0,32.0,29.0,48.0,117.76,233.18,5.09,1187.11,65.95,0.0777,9.0,49.0,50.0,0.0,45.15,45.15
631D,pass@11,4.0,14.0,11.0,22.0,18.0,33.0,61.3,137.61,3.14,432.48,24.03,0.0459,5.0,26.0,28.0,19.23,75.31,75.85
631D,pass@12,6.0,21.0,17.0,34.0,27.0,51.0,107.75,242.5,4.86,1177.85,65.44,0.0808,12.0,46.0,46.0,6.52,60.18,60.18
631D,pass@13,6.0,26.0,21.0,42.0,32.0,63.0,137.72,315.0,4.85,1526.54,84.81,0.105,11.0,46.0,46.0,8.7,61.53,61.53
631D,pass@14,8.0,20.0,11.0,22.0,28.0,33.0,110.44,158.64,4.4,698.03,38.78,0.0529,12.0,40.0,40.0,12.5,67.59,67.59
631D,pass@15,7.0,32.0,24.0,48.0,39.0,72.0,179.65,380.55,5.25,1997.88,110.99,0.1268,17.0,52.0,52.0,1.92,50.63,50.5
631D,pass@16,8.0,21.0,18.0,36.0,29.0,54.0,116.24,262.33,6.86,1798.84,99.94,0.0874,16.0,47.0,47.0,4.26,56.56,56.56
631D,pass@17,7.0,18.0,15.0,30.0,25.0,45.0,94.71,208.97,5.83,1219.01,67.72,0.0697,12.0,33.0,33.0,0.0,49.15,49.02
631D,pass@18,6.0,18.0,13.0,26.0,24.0,39.0,90.57,178.81,4.33,774.86,43.05,0.0596,7.0,40.0,40.0,10.0,65.62,66.16
