problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
615A,pass@16,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.41,68.95
615A,pass@17,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.41,68.95
615A,pass@18,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,13.0,14.0,0.0,65.85,66.12
615A,pass@19,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,4.0,14.0,14.0,7.14,79.82,79.82
615A,pass@20,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,12.0,13.0,0.0,66.83,67.36
615A,pass@21,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@22,3.0,6.0,3.0,6.0,9.0,9.0,20.26,28.53,1.5,42.79,2.38,0.0095,3.0,17.0,19.0,11.76,80.18,80.59
615A,pass@23,3.0,7.0,5.0,8.0,10.0,13.0,24.41,43.19,1.71,74.03,4.11,0.0144,9.0,23.0,24.0,13.04,77.13,77.13
615A,pass@24,3.0,5.0,3.0,5.0,8.0,8.0,16.36,24.0,1.5,36.0,2.0,0.008,5.0,19.0,20.0,21.05,85.08,85.08
615A,pass@25,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,4.0,10.0,11.0,0.0,72.0,72.0
615A,pass@26,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.41,68.95
615A,pass@27,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,13.0,13.0,0.0,66.83,66.83
615A,pass@28,4.0,7.0,5.0,9.0,11.0,14.0,27.65,48.43,2.57,124.54,6.92,0.0161,6.0,15.0,16.0,6.67,76.03,76.03
615A,pass@29,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,14.0,15.0,14.29,86.1,86.1
615A,pass@30,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,10.0,10.0,0.0,69.31,69.85
615A,pass@31,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,0.0,12.0,13.0,0.0,70.42,70.96
615A,pass@32,4.0,7.0,4.0,8.0,11.0,12.0,27.65,41.51,2.29,94.89,5.27,0.0138,0.0,10.0,10.0,0.0,66.32,66.86
621B,pass@1,5.0,14.0,16.0,32.0,19.0,48.0,64.91,203.9,5.71,1165.15,64.73,0.068,6.0,20.0,20.0,30.0,81.01,81.15
621B,pass@2,5.0,14.0,16.0,32.0,19.0,48.0,64.91,203.9,5.71,1165.15,64.73,0.068,6.0,17.0,17.0,35.29,83.75,83.75
621B,pass@3,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,4.0,18.0,18.0,11.11,74.86,75.0
621B,pass@4,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,23.0,23.0,8.7,69.59,69.59
621B,pass@5,5.0,18.0,14.0,28.0,23.0,42.0,86.67,189.99,3.89,738.85,41.05,0.0633,7.0,26.0,26.0,15.38,73.47,73.47
621B,pass@6,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,4.0,15.0,15.0,40.0,86.35,86.35
621B,pass@7,5.0,14.0,16.0,32.0,19.0,48.0,64.91,203.9,5.71,1165.15,64.73,0.068,6.0,17.0,17.0,35.29,83.75,83.75
621B,pass@8,5.0,14.0,14.0,28.0,19.0,42.0,64.91,178.41,5.0,892.06,49.56,0.0595,6.0,18.0,18.0,16.67,77.93,77.93
621B,pass@9,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,4.0,20.0,20.0,40.0,83.49,83.63
621B,pass@10,6.0,16.0,15.0,30.0,22.0,45.0,79.51,200.67,5.62,1128.79,62.71,0.0669,6.0,19.0,19.0,10.53,73.25,73.39
621B,pass@11,4.0,14.0,12.0,24.0,18.0,36.0,61.3,150.12,3.43,514.69,28.59,0.05,0.0,18.0,18.0,27.78,82.66,83.33
621B,pass@12,5.0,18.0,18.0,36.0,23.0,54.0,86.67,244.27,5.0,1221.36,67.85,0.0814,6.0,24.0,24.0,25.0,77.39,77.52
621B,pass@13,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,5.0,18.0,18.0,22.22,80.47,80.47
621B,pass@14,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,25.0,25.0,8.0,68.2,68.2
621B,pass@15,4.0,14.0,12.0,24.0,18.0,36.0,61.3,150.12,3.43,514.69,28.59,0.05,0.0,14.0,14.0,14.29,79.85,80.39
621B,pass@16,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,23.0,23.0,8.7,69.59,69.59
621B,pass@17,6.0,18.0,20.0,40.0,24.0,60.0,90.57,275.1,6.67,1833.99,101.89,0.0917,8.0,26.0,26.0,11.54,69.76,69.9
621B,pass@18,5.0,14.0,16.0,32.0,19.0,48.0,64.91,203.9,5.71,1165.15,64.73,0.068,6.0,20.0,20.0,15.0,75.53,75.67
621B,pass@19,4.0,14.0,12.0,24.0,18.0,36.0,61.3,150.12,3.43,514.69,28.59,0.05,5.0,19.0,19.0,26.32,81.74,81.74
621B,pass@20,6.0,18.0,20.0,40.0,24.0,60.0,90.57,275.1,6.67,1833.99,101.89,0.0917,8.0,26.0,26.0,7.69,66.74,66.87
621B,pass@21,5.0,19.0,14.0,28.0,24.0,42.0,92.32,192.57,3.68,709.46,39.41,0.0642,6.0,22.0,22.0,9.09,70.88,71.02
621B,pass@22,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,26.0,26.0,7.69,67.41,67.55
621B,pass@23,6.0,16.0,17.0,34.0,22.0,51.0,79.51,227.43,6.38,1449.87,80.55,0.0758,7.0,21.0,21.0,19.05,76.56,76.7
621B,pass@24,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,4.0,18.0,18.0,11.11,74.86,75.0
621B,pass@25,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,4.0,18.0,18.0,33.33,83.45,83.58
621B,pass@26,2.0,8.0,8.0,16.0,10.0,24.0,26.0,79.73,2.0,159.45,8.86,0.0266,0.0,15.0,15.0,33.33,87.84,88.24
621B,pass@27,4.0,14.0,14.0,28.0,18.0,42.0,61.3,175.14,4.0,700.55,38.92,0.0584,4.0,18.0,18.0,11.11,74.86,75.0
621B,pass@28,5.0,21.0,18.0,36.0,26.0,54.0,103.85,253.82,4.29,1087.82,60.43,0.0846,6.0,21.0,21.0,19.05,76.5,76.5
621B,pass@29,2.0,8.0,6.0,12.0,10.0,18.0,26.0,59.79,1.5,89.69,4.98,0.0199,2.0,16.0,16.0,25.0,86.18,86.18
621B,pass@30,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,25.0,25.0,12.0,71.26,71.26
621B,pass@31,6.0,18.0,16.0,32.0,24.0,48.0,90.57,220.08,5.33,1173.75,65.21,0.0734,8.0,28.0,28.0,14.29,71.45,71.58
621B,pass@32,5.0,14.0,14.0,28.0,19.0,42.0,64.91,178.41,5.0,892.06,49.56,0.0595,6.0,18.0,18.0,11.11,74.67,74.67
622C,pass@1,9.0,21.0,28.0,50.0,30.0,78.0,120.77,382.74,10.71,4100.76,227.82,0.1276,12.0,34.0,34.0,14.71,67.76,67.76
622C,pass@2,5.0,8.0,7.0,13.0,13.0,20.0,35.61,74.01,4.06,300.66,16.7,0.0247,6.0,15.0,15.0,20.0,83.83,83.83
