problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
614B,pass@16,6.0,12.0,8.0,15.0,18.0,23.0,58.53,95.91,3.75,359.66,19.98,0.032,7.0,23.0,24.0,0.0,55.07,55.07
614B,pass@17,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@18,6.0,10.0,7.0,13.0,16.0,20.0,48.73,80.0,3.9,312.0,17.33,0.0267,8.0,24.0,25.0,0.0,55.24,55.1
614B,pass@19,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@20,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@21,6.0,10.0,7.0,13.0,16.0,20.0,48.73,80.0,3.9,312.0,17.33,0.0267,8.0,24.0,25.0,0.0,55.24,55.1
614B,pass@22,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@23,6.0,15.0,11.0,21.0,21.0,32.0,74.11,140.55,4.2,590.33,32.8,0.0469,10.0,31.0,32.0,0.0,50.92,50.78
614B,pass@24,6.0,14.0,10.0,19.0,20.0,29.0,68.81,125.34,4.07,510.3,28.35,0.0418,10.0,31.0,32.0,0.0,51.27,51.13
614B,pass@25,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@26,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@27,5.0,13.0,8.0,16.0,18.0,24.0,59.72,100.08,3.08,307.93,17.11,0.0334,8.0,25.0,26.0,0.0,54.05,54.05
614B,pass@28,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@29,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@30,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@31,5.0,11.0,7.0,14.0,16.0,21.0,49.66,84.0,3.18,267.27,14.85,0.028,8.0,24.0,25.0,0.0,55.09,54.96
614B,pass@32,6.0,15.0,11.0,21.0,21.0,32.0,74.11,140.55,4.2,590.33,32.8,0.0469,10.0,31.0,32.0,0.0,50.92,50.78
615A,pass@1,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@2,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@3,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@4,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@5,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@6,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@7,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@8,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@9,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@10,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@11,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@12,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@13,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@14,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@15,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@16,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@17,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@18,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@19,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@20,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@21,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@22,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
615A,pass@23,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,0.0,12.0,12.0,8.33,82.57,83.1
