problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
604D,pass@30,4.0,15.0,9.0,18.0,19.0,27.0,66.6,114.69,2.4,275.27,15.29,0.0382,6.0,15.0,15.0,0.0,59.12,59.12
604D,pass@31,5.0,18.0,15.0,30.0,23.0,45.0,86.67,203.56,4.17,848.17,47.12,0.0679,8.0,22.0,22.0,0.0,53.47,53.47
604D,pass@32,5.0,17.0,11.0,22.0,22.0,33.0,81.1,147.16,3.24,476.11,26.45,0.0491,7.0,17.0,17.0,0.0,57.04,57.04
610D,pass@1,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@2,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@3,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@4,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@5,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,12.5,82.66,82.66
610D,pass@6,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@7,4.0,16.0,18.0,27.0,20.0,45.0,72.0,194.49,3.38,656.39,36.47,0.0648,10.0,22.0,22.0,0.0,53.34,53.34
610D,pass@8,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@9,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@10,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@11,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@12,4.0,16.0,17.0,26.0,20.0,43.0,72.0,185.84,3.25,603.99,33.55,0.0619,10.0,22.0,22.0,0.0,53.48,53.48
610D,pass@13,3.0,7.0,5.0,10.0,10.0,15.0,24.41,49.83,2.14,106.78,5.93,0.0166,10.0,27.0,27.0,0.0,55.55,55.55
610D,pass@14,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
610D,pass@15,2.0,5.0,3.0,6.0,7.0,9.0,13.61,25.27,1.2,30.32,1.68,0.0084,6.0,16.0,16.0,0.0,63.11,63.11
