problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
626A,14,9.0,49.0,83.0,259.0,58.0,342.0,303.65,2003.43,23.79,47653.0,2647.39,0.6678,10.0,31.0,29.0,0.0,43.0,43.0
626A,15,7.0,45.0,42.0,135.0,52.0,177.0,266.78,1008.98,10.5,10594.27,588.57,0.3363,6.0,22.0,20.0,0.0,48.88,48.88
626A,16,9.0,51.0,51.0,165.0,60.0,216.0,317.82,1275.89,14.56,18575.43,1031.97,0.4253,7.0,31.0,29.0,0.0,44.78,44.78
626A,17,7.0,47.0,49.0,150.0,54.0,199.0,280.72,1145.22,11.17,12792.38,710.69,0.3817,6.0,25.0,23.0,0.0,47.28,47.28
626A,18,6.0,43.0,66.0,218.0,49.0,284.0,248.84,1594.58,15.21,24252.41,1347.36,0.5315,10.0,35.0,32.0,0.0,42.55,42.55
626A,19,6.0,39.0,48.0,142.0,45.0,190.0,221.64,1043.45,10.92,11397.71,633.21,0.3478,9.0,31.0,28.0,0.0,45.12,45.12
626A,20,6.0,42.0,74.0,270.0,48.0,344.0,241.99,1921.23,19.29,37052.24,2058.46,0.6404,10.0,44.0,41.0,0.0,39.81,39.81
626A,21,9.0,49.0,87.0,256.0,58.0,343.0,303.65,2009.29,23.51,47238.76,2624.38,0.6698,10.0,33.0,31.0,0.0,42.4,42.4
626A,22,7.0,39.0,43.0,124.0,46.0,167.0,225.78,922.43,11.13,10265.04,570.28,0.3075,9.0,26.0,23.0,0.0,47.16,47.16
626A,23,6.0,40.0,53.0,140.0,46.0,193.0,228.39,1066.05,10.5,11193.5,621.86,0.3553,10.0,25.0,22.0,0.0,46.96,46.96
626A,24,9.0,46.0,71.0,190.0,55.0,261.0,282.61,1508.93,18.59,28046.51,1558.14,0.503,10.0,29.0,27.0,0.0,44.5,44.5
626A,25,7.0,47.0,77.0,264.0,54.0,341.0,280.72,1962.42,19.66,38580.28,2143.35,0.6541,10.0,41.0,39.0,0.0,40.42,40.42
626A,27,6.0,48.0,49.0,161.0,54.0,210.0,283.59,1208.53,10.06,12160.8,675.6,0.4028,6.0,29.0,27.0,0.0,45.71,45.71
626A,28,9.0,41.0,68.0,201.0,50.0,269.0,248.19,1518.2,22.06,33492.91,1860.72,0.5061,10.0,28.0,26.0,0.0,44.81,44.81
626A,29,7.0,46.0,45.0,147.0,53.0,192.0,273.74,1099.76,11.18,12300.58,683.37,0.3666,6.0,28.0,26.0,0.0,46.33,46.33
626A,30,6.0,43.0,63.0,206.0,49.0,269.0,248.84,1510.36,14.37,21706.99,1205.94,0.5035,10.0,32.0,29.0,0.0,43.56,43.56
626A,31,6.0,44.0,64.0,201.0,50.0,265.0,255.72,1495.62,13.7,20496.82,1138.71,0.4985,10.0,31.0,28.0,0.0,43.89,43.89
629B,3,7.0,52.0,76.0,257.0,59.0,333.0,316.07,1958.92,17.3,33885.55,1882.53,0.653,8.0,45.0,43.0,0.0,39.81,39.81
629B,4,7.0,50.0,58.0,191.0,57.0,249.0,301.84,1452.39,13.37,19418.45,1078.8,0.4841,11.0,39.0,36.0,0.0,41.67,41.67
629B,5,6.0,46.0,52.0,180.0,52.0,232.0,269.59,1322.5,11.74,15525.02,862.5,0.4408,8.0,35.0,26.0,0.0,43.39,43.39
629B,6,7.0,45.0,53.0,166.0,52.0,219.0,266.78,1248.4,12.91,16118.18,895.45,0.4161,8.0,30.0,28.0,0.0,45.02,45.02
629B,7,5.0,45.0,44.0,156.0,50.0,200.0,258.74,1128.77,8.67,9782.68,543.48,0.3763,6.0,31.0,27.0,0.0,45.29,45.29
629B,8,7.0,47.0,49.0,157.0,54.0,206.0,280.72,1185.51,11.69,13860.34,770.02,0.3952,4.0,29.0,27.0,0.0,46.04,46.04
629B,9,7.0,52.0,63.0,197.0,59.0,260.0,316.07,1529.49,13.26,20280.41,1126.69,0.5098,10.0,39.0,35.0,0.0,41.65,41.65
629B,10,8.0,51.0,59.0,189.0,59.0,248.0,313.29,1458.9,14.82,21625.98,1201.44,0.4863,11.0,38.0,36.0,0.0,41.9,41.9
629B,11,8.0,51.0,47.0,191.0,59.0,238.0,313.29,1400.07,14.98,20973.58,1165.2,0.4667,8.0,38.0,31.0,0.0,42.43,42.43
629B,12,8.0,51.0,61.0,177.0,59.0,238.0,313.29,1400.07,13.88,19436.25,1079.79,0.4667,8.0,32.0,30.0,0.0,44.06,44.06
629B,13,8.0,52.0,57.0,189.0,60.0,246.0,320.42,1453.1,14.54,21125.77,1173.65,0.4844,11.0,38.0,36.0,0.0,41.92,41.92
629B,14,8.0,52.0,55.0,178.0,60.0,233.0,320.42,1376.31,13.69,18844.8,1046.93,0.4588,10.0,30.0,28.0,0.0,44.46,44.46
629B,15,6.0,47.0,52.0,183.0,53.0,235.0,276.58,1346.06,11.68,15723.14,873.51,0.4487,8.0,36.0,27.0,0.0,43.07,43.07
629B,16,5.0,46.0,51.0,161.0,51.0,212.0,265.69,1202.55,8.75,10522.35,584.57,0.4009,6.0,29.0,25.0,0.0,45.73,45.73
629B,17,8.0,53.0,59.0,187.0,61.0,246.0,327.58,1458.96,14.11,20590.62,1143.92,0.4863,11.0,38.0,36.0,0.0,41.9,41.9
629B,18,7.0,51.0,60.0,194.0,58.0,254.0,308.95,1487.93,13.31,19809.85,1100.55,0.496,11.0,40.0,36.0,0.0,41.36,41.36
629B,19,8.0,56.0,51.0,176.0,64.0,227.0,349.21,1362.0,12.57,17122.29,951.24,0.454,7.0,35.0,25.0,0.04,54.85,43.43
629B,20,7.0,48.0,53.0,165.0,55.0,218.0,287.73,1260.34,12.03,15163.42,842.41,0.4201,5.0,30.0,28.0,0.0,45.4,45.4
629B,21,8.0,52.0,59.0,186.0,60.0,245.0,320.42,1447.19,14.31,20705.92,1150.33,0.4824,11.0,37.0,35.0,0.0,42.18,42.18
629B,23,7.0,50.0,58.0,191.0,57.0,249.0,301.84,1452.39,13.37,19418.45,1078.8,0.4841,11.0,39.0,36.0,0.0,41.67,41.67
629B,24,6.0,47.0,52.0,183.0,53.0,235.0,276.58,1346.06,11.68,15723.14,873.51,0.4487,8.0,36.0,27.0,0.0,43.07,43.07
629B,25,6.0,47.0,52.0,183.0,53.0,235.0,276.58,1346.06,11.68,15723.14,873.51,0.4487,8.0,36.0,27.0,0.0,43.07,43.07
629B,27,8.0,52.0,59.0,201.0,60.0,260.0,320.42,1535.79,15.46,23745.7,1319.21,0.5119,11.0,43.0,37.0,0.0,40.58,40.58
629B,28,5.0,44.0,46.0,158.0,49.0,204.0,251.82,1145.4,8.98,10282.58,571.25,0.3818,6.0,31.0,27.0,0.0,45.24,45.24
629B,29,8.0,52.0,57.0,185.0,60.0,242.0,320.42,1429.47,14.23,20342.42,1130.13,0.4765,11.0,38.0,36.0,0.0,41.97,41.97
629B,30,6.0,47.0,52.0,183.0,53.0,235.0,276.58,1346.06,11.68,15723.14,873.51,0.4487,8.0,36.0,27.0,0.0,43.07,43.07
629B,31,5.0,46.0,51.0,161.0,51.0,212.0,265.69,1202.55,8.75,10522.35,584.57,0.4009,6.0,29.0,25.0,0.0,45.73,45.73
629B,32,7.0,49.0,58.0,192.0,56.0,250.0,294.77,1451.84,13.71,19910.93,1106.16,0.4839,8.0,32.0,30.0,0.0,43.95,43.95
630J,1,3.0,20.0,7.0,29.0,23.0,36.0,91.19,162.85,2.17,354.19,19.68,0.0543,1.0,8.0,6.0,0.0,64.68,64.68
630J,2,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,3,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,4,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,5,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,6,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,7,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,8,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,9,4.0,19.0,15.0,27.0,23.0,42.0,88.71,189.99,2.84,539.97,30.0,0.0633,1.0,7.0,6.0,0.0,65.47,65.47
630J,10,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,11,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,12,3.0,21.0,9.0,30.0,24.0,39.0,96.99,178.81,2.14,383.17,21.29,0.0596,1.0,8.0,6.0,0.0,64.39,64.39
630J,13,4.0,19.0,15.0,27.0,23.0,42.0,88.71,189.99,2.84,539.97,30.0,0.0633,1.0,7.0,6.0,0.0,65.47,65.47
630J,14,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,15,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,16,3.0,21.0,9.0,30.0,24.0,39.0,96.99,178.81,2.14,383.17,21.29,0.0596,1.0,8.0,6.0,0.0,64.39,64.39
630J,17,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,18,3.0,20.0,7.0,27.0,23.0,34.0,91.19,153.8,2.03,311.45,17.3,0.0513,1.0,8.0,6.0,0.0,64.85,64.85
630J,19,3.0,21.0,9.0,30.0,24.0,39.0,96.99,178.81,2.14,383.17,21.29,0.0596,1.0,8.0,6.0,0.0,64.39,64.39
630J,20,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,21,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,22,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,23,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,24,3.0,21.0,9.0,30.0,24.0,39.0,96.99,178.81,2.14,383.17,21.29,0.0596,1.0,8.0,6.0,0.0,64.39,64.39
630J,25,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,26,3.0,21.0,9.0,30.0,24.0,39.0,96.99,178.81,2.14,383.17,21.29,0.0596,1.0,8.0,6.0,0.0,64.39,64.39
630J,27,3.0,20.0,7.0,27.0,23.0,34.0,91.19,153.8,2.03,311.45,17.3,0.0513,1.0,8.0,6.0,0.0,64.85,64.85
630J,28,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,29,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,30,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,31,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
630J,32,3.0,21.0,9.0,28.0,24.0,37.0,96.99,169.64,2.0,339.29,18.85,0.0565,1.0,8.0,6.0,0.0,64.55,64.55
631D,1,9.0,73.0,105.0,408.0,82.0,513.0,480.39,3261.42,25.15,82027.05,4557.06,1.0871,15.0,71.0,64.0,0.02,40.34,33.0
631D,3,10.0,64.0,105.0,454.0,74.0,559.0,417.22,3471.08,35.47,123115.03,6839.72,1.157,18.0,63.0,55.0,0.0,33.54,33.54
631D,4,9.0,111.0,162.0,729.0,120.0,891.0,782.71,6154.04,29.55,181876.82,10104.27,2.0513,24.0,105.0,92.0,0.07,41.29,26.15
631D,6,10.0,117.0,120.0,585.0,127.0,705.0,837.05,4927.02,25.0,123175.57,6843.09,1.6423,20.0,85.0,75.0,0.05,42.36,29.37
631D,7,10.0,68.0,111.0,422.0,78.0,533.0,447.17,3350.12,31.03,103952.23,5775.12,1.1167,16.0,66.0,57.0,0.02,41.24,33.47
631D,10,10.0,68.0,111.0,422.0,78.0,533.0,447.17,3350.12,31.03,103952.23,5775.12,1.1167,16.0,66.0,57.0,0.02,41.24,33.47
631D,12,9.0,72.0,132.0,538.0,81.0,670.0,472.76,4247.7,33.62,142828.9,7934.94,1.4159,22.0,90.0,84.0,0.0,29.01,29.01
631D,14,12.0,111.0,106.0,524.0,123.0,630.0,797.2,4373.78,28.32,123884.48,6882.47,1.4579,16.0,64.0,54.0,0.07,47.92,32.95
631D,18,9.0,74.0,153.0,650.0,83.0,803.0,488.03,5119.16,39.53,202345.04,11241.39,1.7064,20.0,100.0,92.0,0.0,27.71,27.71
631D,19,10.0,73.0,140.0,553.0,83.0,693.0,485.08,4417.9,37.88,167335.62,9296.42,1.4726,20.0,85.0,79.0,0.0,29.7,29.7
631D,22,10.0,76.0,149.0,629.0,86.0,778.0,508.06,4999.63,41.38,206892.75,11494.04,1.6665,24.0,86.0,79.0,0.01,35.31,28.67
631D,29,10.0,67.0,119.0,479.0,77.0,598.0,439.65,3747.54,35.75,133960.51,7442.25,1.2492,18.0,73.0,66.0,0.0,31.91,31.91
