submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
386077,0.2338,0.9654,0.2578
386080,0.1293,0.9250,0.1216
392629,0.4373,0.7951,0.4082
392664,0.1694,0.4048,0.4834
392682,0.1762,0.2069,0.5572
398136,0.0551,0.6913,0.0651
398169,0.3479,0.3334,0.5549
398172,0.0692,0.9340,0.0714
398177,0.2519,0.6324,0.4129
398280,0.2701,1.0000,0.2701
398465,0.3855,0.5275,0.3955
399058,0.0663,0.6339,0.2196
411038,0.3736,0.5308,0.2420
411165,0.4008,0.9983,0.4015
411182,0.2261,0.2489,0.2681
411344,0.3718,0.5774,0.5436
411505,0.3718,0.5979,0.5593
414709,0.0697,0.5095,0.0590
414717,0.2533,0.8208,0.2514
414793,0.3439,0.4799,0.2341
414801,0.4375,0.6116,0.7118
414893,0.5947,0.8858,0.6914
424683,0.3557,0.9537,0.3856
424735,0.4218,0.9705,0.4223
424866,0.1717,0.9970,0.1717
424904,0.2154,0.5195,0.3574
425070,0.4040,0.0000,0.0000
425360,0.0785,0.2337,0.1064
430624,0.1445,0.1442,0.5087
430656,0.3019,0.4983,0.5997
430708,0.2714,0.6291,0.4262
430764,0.1507,0.2634,0.1282
431061,0.2266,0.5943,0.3726
431167,0.0905,0.2469,0.3325
431877,0.4116,0.9880,0.4080
440974,0.1032,0.4918,0.1120
440977,0.5205,0.9948,0.5338
441011,0.2064,0.6619,0.4131
441039,0.3128,0.3964,0.3857
441059,0.1594,0.3870,0.1927
441060,0.0982,0.0983,0.5198
441090,0.3080,1.0000,0.3080
444038,0.1496,0.1209,0.8038
444170,0.5288,0.7141,0.6410
444171,0.0928,0.1136,0.8303
444172,0.1294,0.9442,0.1831
444179,0.1296,0.6029,0.1190
444180,0.2285,0.6750,0.1921
444190,0.3878,0.4852,0.5964
451074,0.1534,0.2966,0.3455
451108,0.1156,0.3326,0.2580
451177,0.1587,1.0000,0.1587
451178,0.4117,0.9980,0.4136
451233,0.3454,1.0000,0.3454
456940,0.3180,0.3362,0.3994
457000,0.2898,0.4083,0.5213
457018,0.1456,0.4545,0.2993
457024,0.5514,0.4754,0.4867
458200,0.4477,0.9967,0.4482
458271,0.2963,0.7897,0.3570
458297,0.1409,0.2131,0.5570
458299,0.2432,0.2501,0.3101
458326,0.4841,0.8088,0.5906
458452,0.1100,0.9514,0.1283
459295,0.1752,0.3974,0.3586
465906,0.3425,1.0000,0.3425
465910,0.2569,1.0000,0.2569
466153,0.3589,0.3266,0.4673
466192,0.3231,0.9036,0.3160
466653,0.2599,1.0000,0.2599
467000,0.1315,0.9967,0.1311
474500,0.1433,0.1865,0.5208
474524,0.3361,0.8928,0.3516
474537,0.2555,0.5322,0.2612
